property_id,area_name,latitude,longitude,plot_size_sqft,bhk,property_age_years,floor_number,furnishing_status,rera_registered,listed_price,actual_fair_value,zone_type,has_parking,has_garden,dist_railway_station_km,dist_airport_km,dist_city_center_km,dist_db_mall_km,dist_aiims_km,dist_manit_km,dist_upper_lake_km,dist_lower_lake_km,zone_price_index,furnishing_semi,furnishing_fully
426,Katara Hills,23.195305,77.443008,3452,4,17,5,fully-furnished,0,25349949.0,24300974.94,residential,True,False,8.73,14.87,7.8,5.23,5.64,3.84,7.14,8.89,3.86,0,1
427,Arera Colony,23.237363,77.425668,2910,2,4,6,semi-furnished,1,29246726.21,28448235.24,premium_residential,False,False,3.75,10.6,2.83,1.14,2.07,2.76,2.5,6.1,10.0,1,0
428,Kolar Road,23.174664,77.413566,2020,3,14,4,semi-furnished,0,9597576.41,9210909.28,budget,True,False,10.39,14.73,9.44,7.79,6.51,4.53,8.32,8.06,1.23,1,0
429,Indrapuri,23.242821,77.469984,3368,4,17,0,unfurnished,0,14269857.92,14840311.15,residential,True,True,6.64,14.44,6.17,3.52,6.64,6.6,6.69,10.67,2.46,0,0
430,Raisen Road,23.186598,77.444692,1012,3,13,20,semi-furnished,0,11947408.35,11946361.13,premium_residential,True,True,9.69,15.67,8.76,6.21,6.49,4.59,8.05,9.52,3.86,1,0
431,DB City Road,23.221748,77.434961,1178,2,8,20,fully-furnished,0,14075839.96,14018080.19,commercial,True,False,5.72,12.36,4.81,2.24,3.22,2.39,4.33,7.14,3.86,0,1
432,Nehru Nagar,23.242453,77.457544,3082,2,7,3,unfurnished,1,21673704.55,20711782.71,residential,True,True,5.54,13.27,4.99,2.25,5.38,5.48,5.43,9.4,3.86,0,0
433,Misrod,23.164194,77.519662,2104,2,13,6,semi-furnished,0,10129500.24,10256485.31,residential,False,True,16.01,23.12,15.25,12.18,13.91,12.35,15.06,17.45,3.86,1,0
434,Bittan Market,23.263672,77.431173,2701,3,15,6,semi-furnished,1,36515570.69,26682904.24,commercial,True,True,2.1,9.95,1.95,2.44,4.26,5.65,3.11,7.46,3.86,1,0
435,Piplani,23.20909,77.492115,1624,3,7,2,unfurnished,1,6123267.9,5976980.86,budget,True,False,10.57,18.06,9.89,6.84,9.2,8.17,9.97,13.14,3.86,0,0
436,Bittan Market,23.263205,77.430764,2300,5,0,5,unfurnished,1,28424599.1,28576673.65,commercial,True,False,2.08,9.92,1.89,2.4,4.2,5.59,3.05,7.4,3.86,0,0
437,Bittan Market,23.2658,77.431793,2156,3,3,14,fully-furnished,1,22771455.73,23819243.88,commercial,False,False,2.12,9.95,2.07,2.66,4.49,5.9,3.29,7.63,3.86,0,1
438,Shahpura,23.20198,77.425667,1464,1,20,0,unfurnished,1,9434401.37,9299011.6,residential,True,False,7.51,13.09,6.55,4.55,3.98,2.02,5.66,6.98,4.74,0,0
439,Misrod,23.166992,77.51487,861,3,4,4,semi-furnished,1,5126262.54,4953368.31,residential,False,False,15.45,22.54,14.68,11.61,13.33,11.77,14.48,16.87,3.86,1,0
440,Bittan Market,23.255512,77.430539,1680,3,17,22,semi-furnished,1,12570731.32,12040134.41,commercial,False,True,2.44,10.17,1.9,1.58,3.54,4.79,2.7,7.03,3.86,1,0
441,Govindpura,23.261904,77.47269,2926,2,9,5,fully-furnished,1,21368435.1,20887745.04,residential,False,False,6.32,14.13,6.15,4.39,7.54,8.01,7.06,11.35,3.86,0,1
442,Kolar Road,23.179937,77.409066,2681,2,10,0,semi-furnished,0,9023802.67,8631564.71,budget,True,False,9.81,13.99,8.86,7.39,5.88,3.97,7.7,7.32,1.23,1,0
443,Kolar Road,23.178759,77.417973,2343,3,18,10,semi-furnished,0,15150212.85,11569745.66,budget,True,True,9.96,14.6,9.0,7.23,6.13,4.12,7.94,8.0,1.23,1,0
444,Indrapuri,23.250412,77.45665,2466,2,19,5,fully-furnished,0,10092309.4,10561935.5,residential,True,True,5.05,12.87,4.63,2.35,5.53,5.93,5.29,9.45,2.46,0,1
445,Govindpura,23.264932,77.474128,3024,4,9,3,semi-furnished,0,20938241.23,20472365.86,residential,True,False,6.44,14.21,6.32,4.69,7.82,8.34,7.28,11.59,3.86,1,0
446,Bawadia Kalan,23.20855,77.453652,882,5,15,11,semi-furnished,0,12578279.1,12836385.24,premium_residential,True,False,7.93,14.76,7.07,4.14,5.58,4.27,6.73,9.34,3.86,1,0
447,Indrapuri,23.243164,77.463173,1092,4,6,1,unfurnished,0,6058544.43,5851113.43,residential,True,False,6.0,13.77,5.5,2.82,5.96,6.01,5.99,9.98,2.46,0,0
448,Shahpura,23.207163,77.423033,2219,1,10,7,semi-furnished,0,16937369.59,17415128.24,residential,True,True,6.9,12.49,5.94,4.07,3.35,1.42,5.03,6.47,4.74,1,0
449,Katara Hills,23.191734,77.460396,2246,1,16,0,semi-furnished,0,10228350.35,10522520.15,residential,False,False,9.88,16.46,9.0,6.12,7.2,5.56,8.54,10.66,3.86,1,0
450,Danish Kunj,23.225159,77.451194,1158,3,3,24,semi-furnished,1,16107841.92,11879695.83,commercial,True,False,6.3,13.54,5.51,2.45,4.71,4.09,5.44,8.73,3.86,1,0
451,Piplani,23.203714,77.496072,938,2,12,1,unfurnished,0,3519137.99,3481584.64,budget,True,True,11.26,18.7,10.57,7.5,9.77,8.65,10.61,13.67,3.86,0,0
452,Shamla Hills,23.234617,77.40717,1027,3,13,8,semi-furnished,0,11162140.9,10689754.66,premium_residential,False,False,3.78,9.23,2.85,3.02,0.22,2.18,1.65,4.19,3.86,1,0
453,Misrod,23.175276,77.512336,2485,3,12,6,semi-furnished,0,14750554.13,15094226.43,residential,True,True,14.61,21.8,13.86,10.78,12.62,11.14,13.72,16.25,3.86,1,0
454,Indrapuri,23.238982,77.470782,1200,3,20,6,semi-furnished,1,6026796.84,6004664.16,residential,True,True,6.91,14.67,6.39,3.62,6.66,6.49,6.83,10.71,2.46,1,0
455,Govindpura,23.263967,77.486291,2009,3,4,5,unfurnished,1,16893700.75,17053377.65,residential,True,True,7.69,15.45,7.55,5.73,8.9,9.25,8.47,12.75,3.86,0,0
456,Bawadia Kalan,23.209717,77.457567,3395,2,5,17,semi-furnished,1,38681765.83,38586563.88,premium_residential,True,False,8.05,15.01,7.22,4.22,5.87,4.65,6.95,9.69,3.86,1,0
457,Hoshangabad Road,23.223737,77.469047,3233,4,2,3,semi-furnished,1,26173335.61,26355342.08,commercial,True,False,7.71,15.21,7.03,3.98,6.53,5.85,7.14,10.56,5.96,1,0
458,Misrod,23.1751,77.508712,1399,3,19,2,unfurnished,0,6122481.1,6158289.27,residential,True,True,14.37,21.5,13.6,10.53,12.32,10.81,13.43,15.92,3.86,0,0
459,Shamla Hills,23.235333,77.422213,1110,4,12,14,fully-furnished,1,14011012.24,14723443.38,premium_residential,True,False,3.84,10.43,2.89,1.56,1.68,2.4,2.35,5.73,3.86,0,1
460,Danish Kunj,23.213748,77.454834,1186,1,9,19,semi-furnished,0,11838701.35,12012242.46,commercial,True,False,7.52,14.53,6.69,3.7,5.43,4.33,6.45,9.31,3.86,1,0
461,Shahpura,23.194594,77.430324,1542,1,8,6,unfurnished,1,9282726.86,9340011.23,residential,True,False,8.41,14.01,7.46,5.28,4.93,2.95,6.6,7.81,4.74,0,0
462,Jahangirabad,23.250602,77.392987,1437,2,15,0,semi-furnished,0,4318818.45,4503623.64,budget,True,False,2.73,7.0,2.26,4.46,2.36,4.37,1.24,3.36,3.86,1,0
463,Bittan Market,23.248494,77.432631,1597,3,17,5,fully-furnished,0,10051952.59,9768685.62,commercial,True,False,3.11,10.66,2.41,0.78,3.22,4.18,2.83,7.0,3.86,0,1
464,Bawadia Kalan,23.216137,77.450742,1632,4,8,11,semi-furnished,1,17179944.98,17921056.83,premium_residential,True,False,7.07,14.04,6.22,3.26,4.95,3.9,5.96,8.84,3.86,1,0
465,Govindpura,23.266792,77.485637,1985,5,16,0,fully-furnished,0,12292620.87,12589352.21,residential,True,False,7.61,15.34,7.51,5.81,8.97,9.38,8.47,12.78,3.86,0,1
466,Raisen Road,23.177857,77.4497,1245,1,11,18,semi-furnished,0,25620930.62,19184501.18,premium_residential,True,True,10.78,16.72,9.85,7.25,7.57,5.65,9.15,10.49,3.86,1,0
467,Danish Kunj,23.218846,77.453178,3035,3,9,21,semi-furnished,1,25310607.83,24842677.07,commercial,False,False,6.97,14.08,6.16,3.13,5.08,4.17,5.98,9.03,3.86,1,0
468,Misrod,23.163512,77.521532,2319,2,16,0,unfurnished,0,8840584.32,8583348.35,residential,True,True,16.2,23.32,15.44,12.37,14.11,12.56,15.26,17.65,3.86,0,0
469,Misrod,23.176958,77.518785,1516,2,4,4,fully-furnished,1,10537182.89,10435320.39,residential,True,True,14.96,22.24,14.23,11.15,13.11,11.68,14.14,16.79,3.86,0,1
470,Govindpura,23.268206,77.488405,2577,4,1,9,unfurnished,0,18315175.74,18644827.0,residential,True,True,7.89,15.6,7.81,6.13,9.29,9.7,8.78,13.09,3.86,0,0
471,Shahpura,23.206782,77.422031,2830,2,10,8,unfurnished,1,18853142.45,18668305.6,residential,True,False,6.92,12.45,5.96,4.14,3.34,1.37,5.03,6.4,4.74,0,0
472,Indrapuri,23.255502,77.464038,2182,4,18,4,unfurnished,0,8617177.47,9002571.51,residential,True,True,5.59,13.43,5.29,3.27,6.44,6.87,6.08,10.31,2.46,0,0
473,Piplani,23.215191,77.485878,2870,3,1,1,unfurnished,0,10881254.53,10904936.05,budget,True,True,9.65,17.18,8.99,5.94,8.41,7.5,9.1,12.4,3.86,0,0
474,DB City Road,23.223622,77.444275,3268,4,8,20,unfurnished,0,27184420.82,26285500.02,commercial,True,False,6.01,13.02,5.16,2.22,4.05,3.36,4.93,8.05,3.86,0,0
475,Bawadia Kalan,23.2091,77.450412,2786,3,19,22,fully-furnished,1,25583318.63,26375720.13,premium_residential,True,False,7.7,14.46,6.83,3.95,5.26,3.94,6.44,9.0,3.86,0,1
476,Bittan Market,23.262738,77.43043,2685,3,4,16,semi-furnished,1,21773546.09,21705821.66,commercial,True,False,2.06,9.91,1.85,2.36,4.13,5.53,2.99,7.35,3.86,1,0
477,DB City Road,23.228039,77.447588,2575,2,19,1,semi-furnished,0,19819759.8,20659528.04,commercial,True,False,5.82,13.06,5.03,1.97,4.29,3.84,4.96,8.34,3.86,1,0
478,Piplani,23.199969,77.490114,2265,3,1,6,fully-furnished,1,19679884.06,14506424.65,budget,True,True,11.08,18.39,10.34,7.27,9.35,8.12,10.29,13.19,3.86,0,1
479,Bairagarh,23.270879,77.350762,1649,2,13,2,unfurnished,1,7124491.79,7275446.37,budget,False,False,6.2,2.29,6.44,9.25,7.04,8.8,6.04,4.5,0.7,0,0
480,Anand Nagar,23.278825,77.433076,1461,3,7,3,fully-furnished,1,7186308.94,7281708.33,budget,True,True,2.5,9.84,2.96,4.09,5.78,7.31,4.34,8.52,3.86,0,1
481,Nehru Nagar,23.250138,77.447114,1954,1,13,3,semi-furnished,0,10931424.53,11076860.47,residential,False,False,4.19,11.96,3.69,1.48,4.62,5.21,4.31,8.49,3.86,1,0
482,Piplani,23.205913,77.488736,2306,4,11,0,unfurnished,0,7575668.53,7956750.92,budget,True,True,10.53,17.93,9.82,6.75,8.98,7.87,9.83,12.88,3.86,0,0
483,Kolar Road,23.169427,77.405271,2642,4,16,9,semi-furnished,0,11247048.19,11379642.51,budget,True,False,10.99,14.81,10.05,8.62,7.04,5.17,8.86,8.08,1.23,1,0
484,Raisen Road,23.175788,77.448476,2179,3,8,23,fully-furnished,1,24122469.56,24700406.26,premium_residential,True,False,10.95,16.8,10.01,7.45,7.68,5.74,9.29,10.52,3.86,0,1
485,Ayodhya Bypass,23.269996,77.472021,925,4,2,1,unfurnished,0,4438045.36,4442288.15,developing,False,True,6.22,13.91,6.18,4.85,7.9,8.56,7.23,11.57,0.0,0,0
486,Jahangirabad,23.253418,77.39928,2223,1,14,0,semi-furnished,1,8156958.72,8448567.2,budget,True,False,2.07,7.37,1.54,3.93,2.36,4.4,0.74,4.07,3.86,1,0
487,Bawadia Kalan,23.209335,77.441468,3427,5,20,15,fully-furnished,0,33808254.91,34037096.24,premium_residential,True,True,7.24,13.72,6.33,3.67,4.48,3.04,5.8,8.12,3.86,0,1
488,Shamla Hills,23.236319,77.424064,3424,2,11,20,fully-furnished,1,56289362.6,57312144.63,premium_residential,True,True,3.8,10.52,2.86,1.34,1.88,2.58,2.43,5.92,3.86,0,1
489,Indrapuri,23.25758,77.467668,2099,2,6,8,semi-furnished,0,12057078.9,12036474.95,residential,True,True,5.89,13.73,5.64,3.71,6.87,7.31,6.48,10.73,2.46,1,0
490,Govindpura,23.273887,77.470217,1673,3,12,7,semi-furnished,0,14913329.38,11231486.7,residential,True,False,6.06,13.67,6.1,5.0,7.98,8.74,7.2,11.56,3.86,1,0
491,Jahangirabad,23.261202,77.396853,2407,3,6,8,unfurnished,0,10146998.31,10175833.38,budget,False,True,1.68,6.74,1.62,4.5,3.26,5.3,1.55,4.43,3.86,0,0
492,Anand Nagar,23.264328,77.444779,2606,4,5,2,semi-furnished,1,13243039.83,12831819.76,budget,True,True,3.46,11.28,3.33,2.65,5.27,6.32,4.39,8.75,3.86,1,0
493,Misrod,23.174255,77.512666,1582,3,8,2,semi-furnished,0,7352787.02,7383611.15,residential,True,False,14.72,21.89,13.96,10.89,12.71,11.22,13.81,16.33,3.86,1,0
494,Nehru Nagar,23.247557,77.449225,948,3,18,4,semi-furnished,0,4855186.59,4632171.8,residential,True,False,4.52,12.27,3.99,1.52,4.71,5.16,4.53,8.64,3.86,1,0
495,Nehru Nagar,23.246802,77.457724,3177,3,2,3,semi-furnished,1,25569788.53,24794386.48,residential,True,True,5.32,13.11,4.84,2.33,5.51,5.77,5.4,9.48,3.86,1,0
496,Raisen Road,23.178222,77.447623,2343,2,18,14,unfurnished,0,8188195.33,8395767.37,premium_residential,True,True,10.67,16.54,9.73,7.17,7.41,5.48,9.01,10.29,3.86,0,0
497,Danish Kunj,23.223006,77.449607,1542,3,15,19,unfurnished,1,15094659.23,15033386.9,commercial,True,False,6.38,13.52,5.57,2.55,4.6,3.88,5.42,8.6,3.86,0,0
498,Hoshangabad Road,23.216528,77.46869,1073,3,0,14,semi-furnished,1,11743165.11,11325480.16,commercial,True,True,8.22,15.57,7.48,4.41,6.67,5.74,7.47,10.64,5.96,1,0
499,Misrod,23.177162,77.517891,2534,3,4,7,unfurnished,0,15238897.82,15159555.71,residential,True,False,14.88,22.15,14.15,11.07,13.02,11.59,14.05,16.7,3.86,0,0
500,Raisen Road,23.195243,77.45196,3380,3,10,11,semi-furnished,0,41364619.19,31700517.57,premium_residential,True,False,9.12,15.55,8.22,5.44,6.29,4.62,7.69,9.71,3.86,1,0
501,Anand Nagar,23.273097,77.4394,1124,2,1,0,semi-furnished,1,5388393.27,5190628.22,budget,True,True,2.92,10.56,3.11,3.47,5.6,6.93,4.39,8.7,3.86,1,0
502,MP Nagar,23.227356,77.434381,1871,2,14,24,semi-furnished,1,20564059.44,20385311.34,commercial,True,True,5.13,11.95,4.24,1.63,2.97,2.58,3.87,6.99,7.37,1,0
503,Bawadia Kalan,23.20207,77.450949,3260,5,8,8,fully-furnished,1,58468306.39,41862153.09,premium_residential,True,False,8.4,14.98,7.51,4.69,5.74,4.2,7.04,9.31,3.86,0,1
504,Misrod,23.173214,77.50758,1029,3,15,9,unfurnished,0,4742347.95,4648054.52,residential,True,False,14.44,21.53,13.66,10.6,12.33,10.8,13.47,15.9,3.86,0,0
505,Piplani,23.202776,77.485491,1497,2,11,7,fully-furnished,0,8227357.86,6200669.12,budget,True,True,10.52,17.82,9.78,6.7,8.8,7.6,9.72,12.65,3.86,0,1
506,Katara Hills,23.201181,77.449126,2645,2,16,3,semi-furnished,0,13679995.14,13917537.9,residential,True,True,8.4,14.9,7.5,4.73,5.65,4.07,6.99,9.18,3.86,1,0
507,Bairagarh,23.271198,77.33362,946,5,12,1,unfurnished,0,2928266.23,3033169.13,budget,False,False,7.95,1.85,8.18,10.92,8.53,10.16,7.69,5.4,0.7,0,0
508,Hoshangabad Road,23.217183,77.461082,1711,3,9,15,unfurnished,1,14569445.77,14712472.29,commercial,True,True,7.63,14.86,6.86,3.79,5.9,4.97,6.76,9.86,5.96,0,0
509,Piplani,23.212569,77.494878,3413,2,17,4,unfurnished,0,8091450.71,8446111.8,budget,False,False,10.56,18.13,9.92,6.89,9.37,8.43,10.06,13.35,3.86,0,0
510,Kolar Road,23.180805,77.414432,2772,1,18,5,unfurnished,0,10226809.64,10258570.12,budget,True,True,9.72,14.2,8.76,7.12,5.84,3.86,7.66,7.59,1.23,0,0
511,MP Nagar,23.234902,77.434563,2594,5,16,10,semi-furnished,1,26566553.46,27408023.62,commercial,True,False,4.42,11.52,3.57,0.79,2.93,3.1,3.43,6.99,7.37,1,0
512,Shahpura,23.201025,77.427777,2329,3,19,0,unfurnished,0,13054847.71,13340025.02,residential,True,True,7.66,13.31,6.7,4.61,4.18,2.24,5.84,7.22,4.74,0,0
513,Bawadia Kalan,23.202568,77.449833,2394,1,2,0,unfurnished,0,21085751.31,20166869.17,premium_residential,True,False,8.3,14.86,7.41,4.6,5.61,4.08,6.93,9.19,3.86,0,0
514,Kolar Road,23.178759,77.414848,1251,3,10,3,semi-furnished,0,8508249.61,6401645.76,budget,True,False,9.95,14.42,8.99,7.32,6.07,4.09,7.89,7.79,1.23,1,0
515,Bawadia Kalan,23.206994,77.445704,3181,3,13,21,fully-furnished,0,28012871.91,28559881.58,premium_residential,False,False,7.67,14.22,6.77,4.01,4.98,3.52,6.28,8.62,3.86,0,1
516,Kolar Road,23.172565,77.413643,1271,1,12,0,unfurnished,0,5837256.64,5734798.67,budget,True,True,10.63,14.93,9.67,8.01,6.74,4.77,8.56,8.25,1.23,0,0
517,Arera Colony,23.237563,77.441757,3420,4,12,21,unfurnished,1,40330024.53,40157835.23,premium_residential,True,False,4.63,12.03,3.88,0.8,3.69,3.85,3.98,7.74,10.0,0,0
518,Shamla Hills,23.238219,77.410087,2508,1,17,7,fully-furnished,1,31178535.01,31160433.23,premium_residential,False,True,3.36,9.23,2.41,2.64,0.71,2.52,1.34,4.52,3.86,0,1
519,Piplani,23.218082,77.499822,1692,3,0,2,unfurnished,1,7030204.02,7035580.9,budget,True,False,10.64,18.31,10.06,7.09,9.74,8.93,10.31,13.76,3.86,0,0
520,Ayodhya Bypass,23.277881,77.46612,1609,4,0,10,unfurnished,1,8685291.03,8905628.75,developing,True,False,5.7,13.21,5.83,5.05,7.91,8.81,7.0,11.36,0.0,0,0
521,Anand Nagar,23.277479,77.451213,1977,3,7,5,unfurnished,1,11874914.97,8711792.78,budget,True,True,4.2,11.7,4.4,4.24,6.76,7.91,5.66,9.99,3.86,0,0
522,Danish Kunj,23.222212,77.451206,2091,2,7,1,semi-furnished,1,16934474.97,16527382.71,commercial,True,False,6.55,13.71,5.75,2.71,4.78,4.02,5.61,8.77,3.86,1,0
523,Raisen Road,23.187216,77.446588,896,3,20,17,semi-furnished,1,9718124.75,9772506.61,premium_residential,False,False,9.7,15.75,8.77,6.17,6.56,4.69,8.1,9.65,3.86,1,0
524,Hoshangabad Road,23.2224,77.471798,1488,2,18,7,fully-furnished,1,11245644.06,10932402.43,commercial,False,True,8.02,15.53,7.35,4.29,6.84,6.11,7.46,10.86,5.96,0,1
525,Arera Colony,23.239589,77.439413,2054,2,15,15,semi-furnished,0,31540455.13,23125969.87,premium_residential,False,False,4.3,11.71,3.55,0.47,3.5,3.82,3.69,7.52,10.0,1,0
526,Govindpura,23.272688,77.488324,3192,2,4,2,semi-furnished,1,24328479.03,24559064.13,residential,True,False,7.89,15.53,7.88,6.38,9.5,10.0,8.91,13.24,3.86,1,0
527,Danish Kunj,23.219338,77.442019,3073,4,4,9,fully-furnished,1,33807501.91,34017393.96,commercial,True,True,6.29,13.1,5.41,2.59,3.98,3.04,5.04,7.89,3.86,0,1
528,MP Nagar,23.226494,77.438083,3408,2,1,22,semi-furnished,1,35655670.61,36796917.21,commercial,False,True,5.4,12.32,4.53,1.74,3.36,2.87,4.23,7.38,7.37,1,0
529,Ayodhya Bypass,23.275488,77.46864,2714,4,4,5,unfurnished,0,12943010.5,13378326.64,developing,True,True,5.92,13.49,5.99,5.02,7.95,8.77,7.12,11.49,0.0,0,0
530,Misrod,23.175457,77.512856,1687,3,9,0,unfurnished,0,7928309.44,7838245.63,residential,False,False,14.64,21.83,13.88,10.81,12.66,11.19,13.75,16.3,3.86,0,0
531,Bittan Market,23.24953,77.431049,942,2,10,10,semi-furnished,0,8133791.42,8517807.55,commercial,True,False,2.92,10.46,2.21,0.96,3.15,4.21,2.67,6.88,3.86,1,0
532,Anand Nagar,23.270204,77.432431,2301,3,8,1,unfurnished,1,9162293.53,9423071.96,budget,True,True,2.17,9.91,2.33,3.14,4.93,6.38,3.63,7.93,3.86,0,0
533,Shamla Hills,23.234607,77.420565,1788,4,5,23,fully-furnished,1,28891620.85,28421884.31,premium_residential,True,False,3.87,10.33,2.92,1.74,1.5,2.26,2.29,5.56,3.86,0,1
534,Indrapuri,23.24165,77.468884,1879,3,18,1,semi-furnished,0,8013266.88,8296781.98,residential,True,False,6.6,14.38,6.1,3.41,6.51,6.44,6.59,10.54,2.46,1,0
535,Hoshangabad Road,23.221907,77.475086,2240,3,13,22,unfurnished,0,18392928.62,18104303.93,commercial,True,False,8.32,15.85,7.65,4.61,7.18,6.43,7.79,11.2,5.96,0,0
536,Bairagarh,23.270153,77.344749,1027,4,14,2,fully-furnished,1,4645025.46,4622406.85,budget,False,False,6.81,2.06,7.03,9.81,7.5,9.2,6.58,4.68,0.7,0,1
537,Arera Colony,23.229878,77.435645,2131,2,5,6,semi-furnished,0,27854456.37,28189260.35,premium_residential,False,False,4.95,11.91,4.08,1.34,3.05,2.84,3.81,7.11,10.0,1,0
538,Jahangirabad,23.247439,77.391618,1542,1,17,3,unfurnished,0,4421191.52,4391851.27,budget,True,True,3.08,7.1,2.55,4.54,2.17,4.13,1.39,3.05,3.86,0,0
539,Jahangirabad,23.249923,77.399437,1673,3,2,2,semi-furnished,1,7643541.68,7366161.15,budget,False,False,2.39,7.59,1.74,3.8,1.99,4.03,0.57,3.88,3.86,1,0
540,Misrod,23.166913,77.514414,3167,2,13,5,unfurnished,0,12789572.46,13146538.35,residential,True,True,15.43,22.51,14.65,11.59,13.29,11.74,14.45,16.83,3.86,0,0
541,Kolar Road,23.165266,77.421956,3145,3,14,0,semi-furnished,0,13234879.16,13518938.17,budget,False,False,11.48,16.07,10.52,8.61,7.68,5.66,9.48,9.41,1.23,1,0
542,Shahpura,23.188884,77.431445,3493,2,11,2,unfurnished,0,31749615.07,22775613.69,residential,True,True,9.06,14.56,8.1,5.9,5.54,3.53,7.23,8.26,4.74,0,0
543,Bawadia Kalan,23.211117,77.458625,3215,2,3,18,unfurnished,1,36594293.39,37024551.05,premium_residential,True,False,7.99,15.02,7.17,4.15,5.91,4.74,6.94,9.75,3.86,0,0
544,Jahangirabad,23.248632,77.399203,2824,2,2,7,semi-furnished,1,19276518.78,18562017.1,budget,True,False,2.52,7.65,1.85,3.8,1.87,3.91,0.6,3.79,3.86,1,0
545,Shahpura,23.195191,77.434534,1132,3,0,6,semi-furnished,1,8618603.14,9025377.2,residential,False,True,8.46,14.26,7.51,5.19,5.11,3.19,6.72,8.14,4.74,1,0
546,Arera Colony,23.233481,77.43798,1337,2,10,12,fully-furnished,1,18962062.71,19321225.32,premium_residential,True,True,4.74,11.9,3.91,0.97,3.27,3.27,3.81,7.34,10.0,0,1
547,Bawadia Kalan,23.215967,77.45847,3470,1,19,15,semi-furnished,1,35238556.04,35741296.73,premium_residential,False,False,7.56,14.71,6.76,3.71,5.69,4.7,6.61,9.62,3.86,1,0
548,Kolar Road,23.165566,77.414965,1712,2,11,6,semi-furnished,0,6114471.07,6383216.89,budget,False,False,11.41,15.66,10.45,8.72,7.52,5.55,9.34,8.97,1.23,1,0
549,Misrod,23.158943,77.520175,1054,4,6,7,unfurnished,1,10577364.37,7967945.39,residential,True,True,16.47,23.51,15.69,12.63,14.28,12.68,15.47,17.75,3.86,0,0
550,Piplani,23.216802,77.500853,2493,1,10,2,unfurnished,0,7627742.39,7540654.65,budget,False,True,10.81,18.47,10.22,7.24,9.87,9.03,10.45,13.89,3.86,0,0
551,Bawadia Kalan,23.212666,77.445594,3315,3,12,19,fully-furnished,0,30502239.07,31717646.24,premium_residential,False,False,7.11,13.83,6.23,3.41,4.64,3.39,5.81,8.42,3.86,0,1
552,Shamla Hills,23.236539,77.413693,1615,4,1,20,semi-furnished,1,22116858.31,21732040.99,premium_residential,True,True,3.55,9.63,2.59,2.32,0.88,2.32,1.68,4.87,3.86,1,0
553,Bittan Market,23.255827,77.431282,2466,2,9,11,fully-furnished,1,28124123.47,27729779.28,commercial,True,True,2.48,10.23,1.96,1.59,3.62,4.85,2.78,7.12,3.86,0,1
554,Shahpura,23.204578,77.436388,1332,1,17,3,unfurnished,0,7610474.67,7326316.63,residential,True,False,7.53,13.67,6.59,4.15,4.43,2.72,5.91,7.83,4.74,0,0
555,Piplani,23.20792,77.483215,2638,2,0,0,unfurnished,0,11339046.52,11527740.97,budget,False,True,9.96,17.33,9.24,6.16,8.38,7.28,9.23,12.28,3.86,0,0
556,Raisen Road,23.188455,77.438855,2630,3,19,23,semi-furnished,1,31561379.68,30581911.81,premium_residential,True,True,9.3,15.1,8.36,5.94,5.97,4.03,7.59,8.91,3.86,1,0
557,Anand Nagar,23.274813,77.441012,2625,3,1,1,semi-furnished,1,11252084.13,11670053.64,budget,True,False,3.12,10.69,3.34,3.68,5.85,7.17,4.64,8.94,3.86,1,0
558,Hoshangabad Road,23.220376,77.475159,2642,5,5,21,semi-furnished,1,18583275.94,18523437.15,commercial,True,False,8.43,15.94,7.76,4.7,7.22,6.43,7.87,11.23,5.96,1,0
559,Bawadia Kalan,23.200561,77.445021,1053,2,19,11,unfurnished,0,7139922.52,6971007.86,premium_residential,False,False,8.28,14.63,7.36,4.69,5.37,3.71,6.78,8.82,3.86,0,0
560,Ayodhya Bypass,23.275795,77.461609,1749,5,16,5,unfurnished,0,6684917.47,6494061.32,developing,True,True,5.21,12.77,5.31,4.59,7.41,8.34,6.49,10.85,0.0,0,0
561,Ayodhya Bypass,23.275683,77.478799,1123,2,12,0,unfurnished,0,2784159.56,2890068.11,developing,True,False,6.95,14.53,7.0,5.78,8.82,9.5,8.09,12.45,0.0,0,0
562,Raisen Road,23.187915,77.446119,2234,2,9,1,fully-furnished,0,26623140.8,27151418.43,premium_residential,True,False,9.61,15.67,8.68,6.09,6.46,4.6,8.01,9.57,3.86,0,1
563,Misrod,23.162845,77.512984,2979,2,15,3,fully-furnished,1,17752494.03,17767761.4,residential,True,False,15.66,22.66,14.87,11.82,13.43,11.82,14.63,16.9,3.86,0,1
564,Bairagarh,23.2615,77.3421,2708,2,11,9,unfurnished,0,14279815.5,14431358.8,budget,True,True,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,0
565,MP Nagar,23.225605,77.428915,3311,4,12,3,unfurnished,0,25671067.37,26315569.28,commercial,True,False,5.08,11.61,4.15,1.94,2.48,2.0,3.6,6.46,7.37,0,0
566,Arera Colony,23.222471,77.428708,3113,4,6,14,semi-furnished,1,43156568.09,43977327.08,premium_residential,False,True,5.4,11.8,4.46,2.27,2.6,1.82,3.84,6.49,10.0,1,0
567,Govindpura,23.272332,77.487475,3356,2,6,1,semi-furnished,0,24542874.67,18434887.59,residential,True,True,7.81,15.45,7.78,6.28,9.41,9.91,8.81,13.15,3.86,1,0
